Categorie;Ordre;Famille;Nom_EN;Nom_LT;Nom_FR;Url_EN;Url_FR
Old World flycatchers;Passeriformes;Muscicapidae;Rufous-tailed scrub-robin;Cercotrichas galactotes;agrobate roux;https://en.wikipedia.org/wiki/Rufous-tailed_scrub-robin;https://fr.wikipedia.org/wiki/Agrobate_roux
Old World flycatchers;Passeriformes;Muscicapidae;European robin;Erithacus rubecula;rougegorge familier;https://en.wikipedia.org/wiki/European_robin;https://fr.wikipedia.org/wiki/Rougegorge_familier
Old World flycatchers;Passeriformes;Muscicapidae;White-throated robin;Irania gutturalis;iranie à gorge blanche;https://en.wikipedia.org/wiki/White-throated_robin;https://fr.wikipedia.org/wiki/Iranie_%C3%A0_gorge_blanche
Old World flycatchers;Passeriformes;Muscicapidae;Thrush nightingale;Luscinia luscinia;rossignol progné;https://en.wikipedia.org/wiki/Thrush_nightingale;https://fr.wikipedia.org/wiki/Rossignol_progn%C3%A9
Old World flycatchers;Passeriformes;Muscicapidae;Common nightingale;Luscinia megarhynchos;rossignol philomèle;https://en.wikipedia.org/wiki/Common_nightingale;https://fr.wikipedia.org/wiki/Rossignol_philom%C3%A8le
Old World flycatchers;Passeriformes;Muscicapidae;Bluethroat;Luscinia svecica;gorgebleue à miroir;https://en.wikipedia.org/wiki/Bluethroat;https://fr.wikipedia.org/wiki/Gorgebleue_%C3%A0_miroir
Old World flycatchers;Passeriformes;Muscicapidae;Red-flanked bluetail;Tarsiger cyanurus;rossignol à flancs roux;https://en.wikipedia.org/wiki/Red-flanked_bluetail;https://fr.wikipedia.org/wiki/Rossignol_%C3%A0_flancs_roux
Old World flycatchers;Passeriformes;Muscicapidae;Taiga flycatcher;Ficedula albicilla;gobemouche de la taïga;https://en.wikipedia.org/wiki/Taiga_flycatcher;https://fr.wikipedia.org/wiki/Gobemouche_de_la_ta%C3%AFga
Old World flycatchers;Passeriformes;Muscicapidae;Red-breasted flycatcher;Ficedula parva;gobemouche nain;https://en.wikipedia.org/wiki/Red-breasted_flycatcher;https://fr.wikipedia.org/wiki/Gobemouche_nain
Old World flycatchers;Passeriformes;Muscicapidae;Semicollared flycatcher;Ficedula semitorquata;gobemouche à demi-collier;https://en.wikipedia.org/wiki/Semicollared_flycatcher;https://fr.wikipedia.org/wiki/Gobemouche_%C3%A0_demi-collier
Old World flycatchers;Passeriformes;Muscicapidae;European pied flycatcher;Ficedula hypoleuca;gobemouche noir;https://en.wikipedia.org/wiki/European_pied_flycatcher;https://fr.wikipedia.org/wiki/Gobemouche_noir
Old World flycatchers;Passeriformes;Muscicapidae;Collared flycatcher;Ficedula albicollis;gobemouche à collier;https://en.wikipedia.org/wiki/Collared_flycatcher;https://fr.wikipedia.org/wiki/Gobemouche_%C3%A0_collier
Old World flycatchers;Passeriformes;Muscicapidae;Moussier's redstart;Phoenicurus moussieri;rougequeue de Moussier;https://en.wikipedia.org/wiki/Moussier%27s_redstart;https://fr.wikipedia.org/wiki/Rougequeue_de_Moussier
Old World flycatchers;Passeriformes;Muscicapidae;Common redstart;Phoenicurus phoenicurus;rougequeue à front blanc;https://en.wikipedia.org/wiki/Common_redstart;https://fr.wikipedia.org/wiki/Rougequeue_%C3%A0_front_blanc
Old World flycatchers;Passeriformes;Muscicapidae;Black redstart;Phoenicurus ochruros;rougequeue noir;https://en.wikipedia.org/wiki/Black_redstart;https://fr.wikipedia.org/wiki/Rougequeue_noir
Old World flycatchers;Passeriformes;Muscicapidae;Rufous-tailed rock-thrush;Monticola saxatilis;monticole merle-de-roche;https://en.wikipedia.org/wiki/Rufous-tailed_rock-thrush;https://fr.wikipedia.org/wiki/Monticole_merle-de-roche
Old World flycatchers;Passeriformes;Muscicapidae;Blue rock-thrush;Monticola solitarius;monticole merle-bleu;https://en.wikipedia.org/wiki/Blue_rock-thrush;https://fr.wikipedia.org/wiki/Monticole_merle-bleu
Old World flycatchers;Passeriformes;Muscicapidae;Whinchat;Saxicola rubetra;tarier des prés;https://en.wikipedia.org/wiki/Whinchat;https://fr.wikipedia.org/wiki/Tarier_des_pr%C3%A9s
Old World flycatchers;Passeriformes;Muscicapidae;European stonechat;Saxicola rubicola;tarier pâtre;https://en.wikipedia.org/wiki/European_stonechat;https://fr.wikipedia.org/wiki/Tarier_p%C3%A2tre
Old World flycatchers;Passeriformes;Muscicapidae;Siberian stonechat;Saxicola maurus;tarier de Sibérie;https://en.wikipedia.org/wiki/Siberian_stonechat;https://fr.wikipedia.org/wiki/Tarier_de_Sib%C3%A9rie
Old World flycatchers;Passeriformes;Muscicapidae;Northern wheatear;Oenanthe oenanthe;traquet motteux;https://en.wikipedia.org/wiki/Northern_wheatear;https://fr.wikipedia.org/wiki/traquet_motteux
Old World flycatchers;Passeriformes;Muscicapidae;Isabelline wheatear;Oenanthe isabellina;traquet isabelle;https://en.wikipedia.org/wiki/Isabelline_wheatear;https://fr.wikipedia.org/wiki/Traquet_isabelle
Old World flycatchers;Passeriformes;Muscicapidae;Desert wheatear;Oenanthe deserti;traquet du désert;https://en.wikipedia.org/wiki/Desert_wheatear;https://fr.wikipedia.org/wiki/Traquet_du_d%C3%A9sert
Old World flycatchers;Passeriformes;Muscicapidae;Western black-eared wheatear;Oenanthe hispanica;traquet oreillard;https://en.wikipedia.org/wiki/Western_black-eared_wheatear;https://fr.wikipedia.org/wiki/Traquet_oreillard
Old World flycatchers;Passeriformes;Muscicapidae;Eastern black-eared wheatear;Oenanthe melanoleuca;;https://en.wikipedia.org/wiki/Eastern_black-eared_wheatear;
Old World flycatchers;Passeriformes;Muscicapidae;Pied wheatear;Oenanthe pleschanka;traquet pie;https://en.wikipedia.org/wiki/Pied_wheatear;https://fr.wikipedia.org/wiki/Traquet_pie
Old World flycatchers;Passeriformes;Muscicapidae;Black wheatear;Oenanthe leucura;traquet rieur;https://en.wikipedia.org/wiki/Black_wheatear;https://fr.wikipedia.org/wiki/Traquet_rieur
Old World flycatchers;Passeriformes;Muscicapidae;White-crowned wheatear;Oenanthe leucopyga;traquet à tête blanche;https://en.wikipedia.org/wiki/White-crowned_wheatear;https://fr.wikipedia.org/wiki/Traquet_%C3%A0_t%C3%AAte_blanche
Old World flycatchers;Passeriformes;Muscicapidae;Kurdish wheatear;Oenanthe xanthoprymna;traquet kurde;https://en.wikipedia.org/wiki/Kurdish_wheatear;https://fr.wikipedia.org/wiki/Traquet_kurde
Waxwings;Passeriformes;Bombycillidae;Bohemian waxwing;Bombycilla garrulus;jaseur boréal;https://en.wikipedia.org/wiki/Bohemian_waxwing;https://fr.wikipedia.org/wiki/Jaseur_bor%C3%A9al
Waxbills and allies;Passeriformes;Estrildidae;Indian silverbill;Euodice malabarica;capucin bec-de-plomb;https://en.wikipedia.org/wiki/Indian_silverbill;https://fr.wikipedia.org/wiki/Capucin_bec-de-plomb
Accentors;Passeriformes;Prunellidae;Alpine accentor;Prunella collaris;accenteur alpin;https://en.wikipedia.org/wiki/Alpine_accentor;https://fr.wikipedia.org/wiki/Accenteur_alpin
Accentors;Passeriformes;Prunellidae;Black-throated accentor;Prunella atrogularis;accenteur à gorge noire;https://en.wikipedia.org/wiki/Black-throated_accentor;https://fr.wikipedia.org/wiki/Accenteur_%C3%A0_gorge_noire
Accentors;Passeriformes;Prunellidae;Dunnock;Prunella modularis;accenteur mouchet;https://en.wikipedia.org/wiki/Dunnock;https://fr.wikipedia.org/wiki/Accenteur_mouchet
Old World sparrows;Passeriformes;Passeridae;House sparrow;Passer domesticus;moineau domestique;https://en.wikipedia.org/wiki/House_sparrow;https://fr.wikipedia.org/wiki/Moineau_domestique
Old World sparrows;Passeriformes;Passeridae;Italian sparrow;Passer italiae;moineau cisalpin;https://en.wikipedia.org/wiki/Italian_sparrow;https://fr.wikipedia.org/wiki/Moineau_cisalpin
Old World sparrows;Passeriformes;Passeridae;Spanish sparrow;Passer hispaniolensis;moineau espagnol;https://en.wikipedia.org/wiki/Spanish_sparrow;https://fr.wikipedia.org/wiki/Moineau_espagnol
Old World sparrows;Passeriformes;Passeridae;Eurasian tree sparrow;Passer montanus;moineau friquet;https://en.wikipedia.org/wiki/Eurasian_tree_sparrow;https://fr.wikipedia.org/wiki/Moineau_friquet
Old World sparrows;Passeriformes;Passeridae;Rock sparrow;Petronia petronia;moineau soulcie;https://en.wikipedia.org/wiki/Rock_sparrow;https://fr.wikipedia.org/wiki/Moineau_soulcie
Old World sparrows;Passeriformes;Passeridae;White-winged snowfinch;Montifringilla nivalis;niverolle alpine;https://en.wikipedia.org/wiki/White-winged_snowfinch;https://fr.wikipedia.org/wiki/Niverolle_alpine
Wagtails and pipits;Passeriformes;Motacillidae;Gray wagtail;Motacilla cinerea;bergeronnette des ruisseaux;https://en.wikipedia.org/wiki/Gray_wagtail;https://fr.wikipedia.org/wiki/Bergeronnette_des_ruisseaux
Wagtails and pipits;Passeriformes;Motacillidae;Western yellow wagtail;Motacilla flava;bergeronnette printanière;https://en.wikipedia.org/wiki/Western_yellow_wagtail;https://fr.wikipedia.org/wiki/Bergeronnette_printani%C3%A8re
Wagtails and pipits;Passeriformes;Motacillidae;Eastern yellow wagtail;Motacilla tschutschensis;bergeronnette de Béringie;https://en.wikipedia.org/wiki/Eastern_yellow_wagtail;https://fr.wikipedia.org/wiki/Bergeronnette_de_B%C3%A9ringie
Wagtails and pipits;Passeriformes;Motacillidae;Citrine wagtail;Motacilla citreola;bergeronnette citrine;https://en.wikipedia.org/wiki/Citrine_wagtail;https://fr.wikipedia.org/wiki/Bergeronnette_citrine
Wagtails and pipits;Passeriformes;Motacillidae;White wagtail;Motacilla alba;bergeronnette grise;https://en.wikipedia.org/wiki/White_wagtail;https://fr.wikipedia.org/wiki/Bergeronnette_grise
Wagtails and pipits;Passeriformes;Motacillidae;Richard's pipit;Anthus richardi;pipit de Richard;https://en.wikipedia.org/wiki/Richard%27s_pipit;https://fr.wikipedia.org/wiki/Pipit_de_Richard
Wagtails and pipits;Passeriformes;Motacillidae;Blyth's pipit;Anthus godlewskii;pipit de Godlewski;https://en.wikipedia.org/wiki/Blyth%27s_pipit;https://fr.wikipedia.org/wiki/Pipit_de_Godlewski
Wagtails and pipits;Passeriformes;Motacillidae;Tawny pipit;Anthus campestris;pipit rousseline;https://en.wikipedia.org/wiki/Tawny_pipit;https://fr.wikipedia.org/wiki/Pipit_rousseline
Wagtails and pipits;Passeriformes;Motacillidae;Meadow pipit;Anthus pratensis;pipit farlouse;https://en.wikipedia.org/wiki/Meadow_pipit;https://fr.wikipedia.org/wiki/Pipit_farlouse
Wagtails and pipits;Passeriformes;Motacillidae;Tree pipit;Anthus trivialis;pipit des arbres;https://en.wikipedia.org/wiki/Tree_pipit;https://fr.wikipedia.org/wiki/Pipit_des_arbres
Wagtails and pipits;Passeriformes;Motacillidae;Olive-backed pipit;Anthus hodgsoni;pipit à dos olive;https://en.wikipedia.org/wiki/Olive-backed_pipit;https://fr.wikipedia.org/wiki/Pipit_%C3%A0_dos_olive
Wagtails and pipits;Passeriformes;Motacillidae;Pechora pipit;Anthus gustavi;pipit de la Petchora;https://en.wikipedia.org/wiki/Pechora_pipit;https://fr.wikipedia.org/wiki/Pipit
Wagtails and pipits;Passeriformes;Motacillidae;Red-throated pipit;Anthus cervinus;pipit à gorge rousse;https://en.wikipedia.org/wiki/Red-throated_pipit;https://fr.wikipedia.org/wiki/Pipit_%C3%A0_gorge_rousse
Wagtails and pipits;Passeriformes;Motacillidae;Water pipit;Anthus spinoletta;pipit spioncelle;https://en.wikipedia.org/wiki/Water_pipit;https://fr.wikipedia.org/wiki/Pipit_spioncelle
Wagtails and pipits;Passeriformes;Motacillidae;Rock pipit;Anthus petrosus;pipit maritime;https://en.wikipedia.org/wiki/Eurasian_rock_pipit;https://fr.wikipedia.org/wiki/Pipit_maritime
Wagtails and pipits;Passeriformes;Motacillidae;American pipit;Anthus rubescens;pipit farlousane;https://en.wikipedia.org/wiki/American_pipit;https://fr.wikipedia.org/wiki/Pipit_farlousane
Finches, euphonias, and allies;Passeriformes;Fringillidae;Common chaffinch;Fringilla coelebs;pinson des arbres;https://en.wikipedia.org/wiki/Common_chaffinch;https://fr.wikipedia.org/wiki/Pinson_des_arbres
Finches, euphonias, and allies;Passeriformes;Fringillidae;Brambling;Fringilla montifringilla;pinson du Nord;https://en.wikipedia.org/wiki/Brambling;https://fr.wikipedia.org/wiki/Pinson_du_Nord
Finches, euphonias, and allies;Passeriformes;Fringillidae;Hawfinch;Coccothraustes coccothraustes;gros-bec casse-noyaux;https://en.wikipedia.org/wiki/Hawfinch;https://fr.wikipedia.org/wiki/Gros-bec_casse-noyaux
Finches, euphonias, and allies;Passeriformes;Fringillidae;Common rosefinch;Carpodacus erythrinus;roselin cramoisi;https://en.wikipedia.org/wiki/Common_rosefinch;https://fr.wikipedia.org/wiki/Roselin_cramoisi
Finches, euphonias, and allies;Passeriformes;Fringillidae;Pine grosbeak;Pinicola enucleator;durbec des sapins;https://en.wikipedia.org/wiki/Pine_grosbeak;https://fr.wikipedia.org/wiki/Durbec_des_sapins
Finches, euphonias, and allies;Passeriformes;Fringillidae;Eurasian bullfinch;Pyrrhula pyrrhula;bouvreuil pivoine;https://en.wikipedia.org/wiki/Eurasian_bullfinch;https://fr.wikipedia.org/wiki/Bouvreuil_pivoine
Finches, euphonias, and allies;Passeriformes;Fringillidae;Trumpeter finch;Rhodopechys githaginea;roselin githagine;https://en.wikipedia.org/wiki/Trumpeter_finch;https://fr.wikipedia.org/wiki/Roselin_githagine
Finches, euphonias, and allies;Passeriformes;Fringillidae;European greenfinch;Chloris chloris;verdier d'Europe;https://en.wikipedia.org/wiki/European_greenfinch;https://fr.wikipedia.org/wiki/Verdier_d%27Europe
Finches, euphonias, and allies;Passeriformes;Fringillidae;Twite;Linaria flavirostris;linotte à bec jaune;https://en.wikipedia.org/wiki/Twite;https://fr.wikipedia.org/wiki/Linotte_%C3%A0_bec_jaune
Finches, euphonias, and allies;Passeriformes;Fringillidae;Eurasian linnet;Linaria cannabina;linotte mélodieuse;https://en.wikipedia.org/wiki/Eurasian_linnet;https://fr.wikipedia.org/wiki/Linotte_m%C3%A9lodieuse
Finches, euphonias, and allies;Passeriformes;Fringillidae;Common redpoll;Acanthis flammea;sizerin flammé;https://en.wikipedia.org/wiki/Common_redpoll;https://fr.wikipedia.org/wiki/Sizerin_flamm%C3%A9
Finches, euphonias, and allies;Passeriformes;Fringillidae;Lesser redpoll;Acanthis cabaret;sizerin cabaret;https://en.wikipedia.org/wiki/Lesser_redpoll;https://fr.wikipedia.org/wiki/Sizerin_cabaret
Finches, euphonias, and allies;Passeriformes;Fringillidae;Hoary redpoll;Acanthis hornemanni;sizerin blanchâtre;https://en.wikipedia.org/wiki/Hoary_redpoll;https://fr.wikipedia.org/wiki/Sizerin_blanch%C3%A2tre
Finches, euphonias, and allies;Passeriformes;Fringillidae;Parrot crossbill;Loxia pytyopsittacus;bec-croisé perroquet;https://en.wikipedia.org/wiki/Parrot_crossbill;https://fr.wikipedia.org/wiki/Bec-crois%C3%A9_perroquet
Finches, euphonias, and allies;Passeriformes;Fringillidae;Red crossbill;Loxia curvirostra;bec-croisé des sapins;https://en.wikipedia.org/wiki/Red_crossbill;https://fr.wikipedia.org/wiki/Bec-crois%C3%A9_des_sapins
Finches, euphonias, and allies;Passeriformes;Fringillidae;White-winged crossbill;Loxia leucoptera;bec-croisé bifascié;https://en.wikipedia.org/wiki/White-winged_crossbill;https://fr.wikipedia.org/wiki/Bec-crois%C3%A9_bifasci%C3%A9
Finches, euphonias, and allies;Passeriformes;Fringillidae;European goldfinch;Carduelis carduelis;chardonneret élégant;https://en.wikipedia.org/wiki/European_goldfinch;https://fr.wikipedia.org/wiki/Chardonneret_%C3%A9l%C3%A9gant
Finches, euphonias, and allies;Passeriformes;Fringillidae;Citril finch;Serinus citrinella;venturon montagnard;https://en.wikipedia.org/wiki/Citril_finch;https://fr.wikipedia.org/wiki/Venturon_montagnard
Finches, euphonias, and allies;Passeriformes;Fringillidae;Corsican finch;Serinus corsicana;venturon corse;https://en.wikipedia.org/wiki/Corsican_finch;https://fr.wikipedia.org/wiki/Venturon_corse
Finches, euphonias, and allies;Passeriformes;Fringillidae;European serin;Serinus serinus;serin cini;https://en.wikipedia.org/wiki/European_serin;https://fr.wikipedia.org/wiki/Serin_cini
Finches, euphonias, and allies;Passeriformes;Fringillidae;Eurasian siskin;Spinus spinus;tarin des aulnes;https://en.wikipedia.org/wiki/Eurasian_siskin;https://fr.wikipedia.org/wiki/Tarin_des_aulnes
Longspurs and snow buntings;Passeriformes;Calcariidae;Lapland longspur;Calcarius lapponicus;plectrophane lapon;https://en.wikipedia.org/wiki/Lapland_longspur;https://fr.wikipedia.org/wiki/Plectrophane_lapon
Longspurs and snow buntings;Passeriformes;Calcariidae;Snow bunting;Plectrophenax nivalis;plectrophane des neiges;https://en.wikipedia.org/wiki/Snow_bunting;https://fr.wikipedia.org/wiki/Plectrophane_des_neiges
Old World buntings;Passeriformes;Emberizidae;Black-headed bunting;Emberiza melanocephala;bruant mélanocéphale;https://en.wikipedia.org/wiki/Black-headed_bunting;https://fr.wikipedia.org/wiki/Bruant_m%C3%A9lanoc%C3%A9phale
Old World buntings;Passeriformes;Emberizidae;Red-headed bunting;Emberiza bruniceps;bruant à tête rousse;https://en.wikipedia.org/wiki/Red-headed_bunting;https://fr.wikipedia.org/wiki/Bruant_%C3%A0_t%C3%AAte_rousse
Old World buntings;Passeriformes;Emberizidae;Corn bunting;Emberiza calandra;bruant proyer;https://en.wikipedia.org/wiki/Corn_bunting;https://fr.wikipedia.org/wiki/Bruant_proyer
Old World buntings;Passeriformes;Emberizidae;Rock bunting;Emberiza cia;bruant fou;https://en.wikipedia.org/wiki/Rock_bunting;https://fr.wikipedia.org/wiki/Bruant_fou
Old World buntings;Passeriformes;Emberizidae;Cirl bunting;Emberiza cirlus;bruant zizi;https://en.wikipedia.org/wiki/Cirl_bunting;https://fr.wikipedia.org/wiki/Bruant_zizi
Old World buntings;Passeriformes;Emberizidae;Yellowhammer;Emberiza citrinella;bruant jaune;https://en.wikipedia.org/wiki/Yellowhammer;https://fr.wikipedia.org/wiki/Bruant_jaune
Old World buntings;Passeriformes;Emberizidae;Pine bunting;Emberiza leucocephalos;bruant à calotte blanche;https://en.wikipedia.org/wiki/Pine_bunting;https://fr.wikipedia.org/wiki/Bruant_%C3%A0_calotte_blanche
Old World buntings;Passeriformes;Emberizidae;Grey-necked bunting;Emberiza buchanani;;https://en.wikipedia.org/wiki/Grey-necked_bunting;
Old World buntings;Passeriformes;Emberizidae;Ortolan bunting;Emberiza hortulana;bruant ortolan;https://en.wikipedia.org/wiki/Ortolan_bunting;https://fr.wikipedia.org/wiki/Bruant_ortolan
Old World buntings;Passeriformes;Emberizidae;Cretzschmar's bunting;Emberiza caesia;bruant cendrillard;https://en.wikipedia.org/wiki/Cretzschmar%27s_bunting;https://fr.wikipedia.org/wiki/Bruant_cendrillard
Old World buntings;Passeriformes;Emberizidae;Pallas's bunting;Emberiza pallasi;bruant de Pallas;https://en.wikipedia.org/wiki/Pallas%27s_bunting;https://fr.wikipedia.org/wiki/Bruant_de_Pallas
Old World buntings;Passeriformes;Emberizidae;Reed bunting;Emberiza schoeniclus;bruant des roseaux;https://en.wikipedia.org/wiki/Reed_bunting;https://fr.wikipedia.org/wiki/Bruant_des_roseaux
Old World buntings;Passeriformes;Emberizidae;Yellow-breasted bunting;Emberiza aureola;bruant auréole;https://en.wikipedia.org/wiki/Yellow-breasted_bunting;https://fr.wikipedia.org/wiki/Bruant_aur%C3%A9ole
Old World buntings;Passeriformes;Emberizidae;Little bunting;Emberiza pusilla;bruant nain;https://en.wikipedia.org/wiki/Little_bunting;https://fr.wikipedia.org/wiki/Bruant_nain
Old World buntings;Passeriformes;Emberizidae;Rustic bunting;Emberiza rustica;bruant rustique;https://en.wikipedia.org/wiki/Rustic_bunting;https://fr.wikipedia.org/wiki/Bruant
Old World buntings;Passeriformes;Emberizidae;Black-faced bunting;Emberiza spodocephala;bruant masqué;https://en.wikipedia.org/wiki/Black-faced_bunting;https://fr.wikipedia.org/wiki/Bruant_masqu%C3%A9
Old World buntings;Passeriformes;Emberizidae;Chestnut bunting;Emberiza rutila;bruant roux;https://en.wikipedia.org/wiki/Chestnut_bunting;https://fr.wikipedia.org/wiki/Bruant_roux
Old World buntings;Passeriformes;Emberizidae;Yellow-browed bunting;Emberiza chrysophrys;bruant à sourcils jaunes;https://en.wikipedia.org/wiki/Yellow-browed_bunting;https://fr.wikipedia.org/wiki/Bruant_%C3%A0_sourcils_jaunes
New World sparrows;Passeriformes;Passerellidae;White-crowned sparrow;Zonotrichia leucophrys;bruant à couronne blanche;https://en.wikipedia.org/wiki/White-crowned_sparrow;https://fr.wikipedia.org/wiki/Bruant_%C3%A0_couronne_blanche
New World sparrows;Passeriformes;Passerellidae;White-throated sparrow;Zonotrichia albicollis;bruant à gorge blanche;https://en.wikipedia.org/wiki/White-throated_sparrow;https://fr.wikipedia.org/wiki/Bruant_%C3%A0_gorge_blanche
Troupials and allies;Passeriformes;Icteridae;Bobolink;Dolichonyx oryzivorus;goglu des prés;https://en.wikipedia.org/wiki/Bobolink;https://fr.wikipedia.org/wiki/Goglu_des_pr%C3%A9s
Troupials and allies;Passeriformes;Icteridae;Brown-headed cowbird;Molothrus ater;vacher à tête brune;https://en.wikipedia.org/wiki/Brown-headed_cowbird;https://fr.wikipedia.org/wiki/Vacher_%C3%A0_t%C3%AAte_brune
New World warblers;Passeriformes;Parulidae;Ovenbird;Seiurus aurocapilla;paruline couronnée;https://en.wikipedia.org/wiki/Ovenbird;https://fr.wikipedia.org/wiki/Paruline_couronn%C3%A9e
New World warblers;Passeriformes;Parulidae;Northern waterthrush;Parkesia noveboracensis;paruline des ruisseaux;https://en.wikipedia.org/wiki/Northern_waterthrush;https://fr.wikipedia.org/wiki/Paruline_des_ruisseaux
New World warblers;Passeriformes;Parulidae;Black-and-white warbler;Mniotilta varia;paruline noir et blanc;https://en.wikipedia.org/wiki/Black-and-white_warbler;https://fr.wikipedia.org/wiki/Paruline_noir_et_blanc
New World warblers;Passeriformes;Parulidae;American redstart;Setophaga ruticilla;paruline flamboyante;https://en.wikipedia.org/wiki/American_redstart;https://fr.wikipedia.org/wiki/Paruline_flamboyante
New World warblers;Passeriformes;Parulidae;Northern parula;Setophaga americana;paruline à collier;https://en.wikipedia.org/wiki/Northern_parula;https://fr.wikipedia.org/wiki/Paruline_%C3%A0_collier
New World warblers;Passeriformes;Parulidae;Blackburnian warbler;Setophaga fusca;paruline à gorge orangée;https://en.wikipedia.org/wiki/Blackburnian_warbler;https://fr.wikipedia.org/wiki/Paruline_%C3%A0_gorge_orang%C3%A9e
New World warblers;Passeriformes;Parulidae;Yellow warbler;Setophaga petechia;paruline jaune;https://en.wikipedia.org/wiki/Yellow_warbler;https://fr.wikipedia.org/wiki/Paruline_jaune
New World warblers;Passeriformes;Parulidae;Chestnut-sided warbler;Setophaga pensylvanica;paruline à flancs marron;https://en.wikipedia.org/wiki/Chestnut-sided_warbler;https://fr.wikipedia.org/wiki/Paruline_%C3%A0_flancs_marron
New World warblers;Passeriformes;Parulidae;Blackpoll warbler;Setophaga striata;paruline rayée;https://en.wikipedia.org/wiki/Blackpoll_warbler;https://fr.wikipedia.org/wiki/Paruline_ray%C3%A9e
Cardinals and allies;Passeriformes;Cardinalidae;Scarlet tanager;Piranga olivacea;tangara écarlate;https://en.wikipedia.org/wiki/Scarlet_tanager;https://fr.wikipedia.org/wiki/Tangara_%C3%A9carlate
Cardinals and allies;Passeriformes;Cardinalidae;Rose-breasted grosbeak;Pheucticus ludovicianus;cardinal à poitrine rose;https://en.wikipedia.org/wiki/Rose-breasted_grosbeak;https://fr.wikipedia.org/wiki/Cardinal_%C3%A0_poitrine_rose
